USER,OPERATOR,OSVERSION,PROMOTIONID,SCREEN,TIME,PROTOCOL,PACKAGE,DIRECTION,LENGTH,SRC,DST,SRPPORT,DSTPORT,SYN,ACK,FIN
USER,OPERATOR,OSVERSION,PROMOTIONID,SCREEN,TIME,PROTOCOL,PACKAGE,DIRECTION,LENGTH,SRC,DST,SRPPORT,DSTPORT,SYN,ACK,FIN
USER,OPERATOR,OSVERSION,PROMOTIONID,SCREEN,TIME,PROTOCOL,PACKAGE,DIRECTION,LENGTH,SRC,DST,SRPPORT,DSTPORT,SYN,ACK,FIN
USER,OPERATOR,OSVERSION,PROMOTIONID,SCREEN,TIME,PROTOCOL,PACKAGE,DIRECTION,LENGTH,SRC,DST,SRPPORT,DSTPORT,SYN,ACK,FIN
andrius,omnitel,cm10.1,93,0,1367007016478,TCP,com.google.android.apps.maps,1,52,173.194.69.103,10.139.202.228,443,60667,0,1,0
andrius,omnitel,cm10.1,93,0,1367007016478,TCP,com.google.android.apps.maps,1,185,173.194.69.103,10.139.202.228,443,60667,0,1,0
andrius,omnitel,cm10.1,93,0,1367007016478,TCP,com.google.android.apps.maps,-1,52,10.139.202.228,173.194.69.103,60667,443,0,1,0
andrius,omnitel,cm10.1,93,0,1367007016478,TCP,com.google.android.apps.maps,-1,99,10.139.202.228,173.194.69.103,60667,443,0,1,0
andrius,omnitel,cm10.1,93,0,1367007016479,TCP,com.google.android.apps.maps,-1,259,10.139.202.228,173.194.69.103,60667,443,0,1,0
andrius,omnitel,cm10.1,93,0,1367007017475,TCP,com.google.android.apps.maps,-1,513,10.139.202.228,173.194.69.103,60667,443,0,1,0
andrius,omnitel,cm10.1,93,0,1367007017476,TCP,com.google.android.apps.maps,1,52,173.194.69.103,10.139.202.228,443,60667,0,1,0
andrius,omnitel,cm10.1,93,0,1367007017476,TCP,com.google.android.apps.maps,1,52,173.194.69.103,10.139.202.228,443,60667,0,1,0
andrius,omnitel,cm10.1,93,0,1367007017476,TCP,com.google.android.apps.maps,1,52,173.194.69.103,10.139.202.228,443,60667,0,1,0
andrius,omnitel,cm10.1,93,0,1367007017476,TCP,com.google.android.apps.maps,1,493,173.194.69.103,10.139.202.228,443,60667,0,1,0
andrius,omnitel,cm10.1,93,0,1367007017476,TCP,com.google.android.apps.maps,-1,52,10.139.202.228,173.194.69.103,60667,443,0,1,0
andrius,omnitel,cm10.1,96,0,1367007103571,TCP,com.google.android.apps.maps,-1,52,10.139.202.228,173.194.69.103,60667,443,0,1,1
andrius,omnitel,cm10.1,96,0,1367007103571,TCP,com.google.android.apps.maps,-1,52,10.139.202.228,173.194.69.103,60667,443,0,1,1
andrius,omnitel,cm10.1,96,0,1367007104750,TCP,com.google.android.apps.maps,-1,52,10.139.202.228,173.194.69.103,60667,443,0,1,1
andrius,omnitel,cm10.1,96,0,1367007104750,TCP,com.google.android.apps.maps,1,64,173.194.69.103,10.139.202.228,443,60667,0,1,0
andrius,omnitel,cm10.1,96,0,1367007104751,TCP,com.google.android.apps.maps,1,64,173.194.69.103,10.139.202.228,443,60667,0,1,0
andrius,omnitel,cm10.1,96,0,1367007104751,TCP,com.google.android.apps.maps,1,52,173.194.69.103,10.139.202.228,443,60667,0,1,1
andrius,omnitel,cm10.1,96,0,1367007104751,TCP,com.google.android.apps.maps,-1,52,10.139.202.228,173.194.69.103,60667,443,0,1,0
andrius,omnitel,cm10.1,100,0,1367007119850,TCP,com.accuweather.android,-1,52,10.139.202.228,174.35.6.19,45420,80,0,1,1
andrius,omnitel,cm10.1,100,0,1367007119850,TCP,com.accuweather.android,-1,40,10.139.202.228,66.150.102.51,41305,80,0,1,1
andrius,omnitel,cm10.1,100,0,1367007119851,TCP,com.accuweather.android,-1,52,10.139.202.228,174.35.7.18,53280,80,0,1,1
andrius,omnitel,cm10.1,100,0,1367007119851,TCP,com.accuweather.android,-1,52,10.139.202.228,174.35.6.19,45420,80,0,1,1
andrius,omnitel,cm10.1,100,0,1367007119851,TCP,com.accuweather.android,-1,52,10.139.202.228,174.35.7.18,53280,80,0,1,1
andrius,omnitel,cm10.1,100,0,1367007119851,TCP,com.accuweather.android,-1,52,10.139.202.228,174.35.6.19,45420,80,0,1,1
andrius,omnitel,cm10.1,100,0,1367007119852,TCP,com.accuweather.android,-1,40,10.139.202.228,66.150.102.51,41305,80,0,1,1
andrius,omnitel,cm10.1,100,0,1367007119852,TCP,com.accuweather.android,-1,52,10.139.202.228,174.35.7.18,53280,80,0,1,1
andrius,omnitel,cm10.1,100,0,1367007121750,TCP,com.accuweather.android,-1,52,10.139.202.228,174.35.6.19,45420,80,0,1,1
andrius,omnitel,cm10.1,100,0,1367007121751,TCP,com.accuweather.android,1,40,174.35.6.19,10.139.202.228,80,45420,0,0,0
andrius,omnitel,cm10.1,100,0,1367007121751,TCP,com.accuweather.android,1,40,66.150.102.51,10.139.202.228,80,41305,0,0,0
andrius,omnitel,cm10.1,100,0,1367007121751,TCP,com.accuweather.android,1,40,174.35.7.18,10.139.202.228,80,53280,0,0,0
andrius,omnitel,cm10.1,100,0,1367007121751,TCP,com.accuweather.android,1,40,174.35.6.19,10.139.202.228,80,45420,0,0,0
andrius,omnitel,cm10.1,100,0,1367007121751,TCP,com.accuweather.android,1,40,174.35.7.18,10.139.202.228,80,53280,0,0,0
andrius,omnitel,cm10.1,100,0,1367007121752,TCP,com.accuweather.android,1,40,174.35.6.19,10.139.202.228,80,45420,0,0,0
andrius,omnitel,cm10.1,100,0,1367007121752,TCP,com.accuweather.android,1,40,66.150.102.51,10.139.202.228,80,41305,0,0,0
andrius,omnitel,cm10.1,100,0,1367007121752,TCP,com.accuweather.android,1,40,174.35.7.18,10.139.202.228,80,53280,0,0,0
andrius,omnitel,cm10.1,100,0,1367007121752,TCP,com.accuweather.android,1,40,174.35.6.19,10.139.202.228,80,45420,0,0,0
andrius,omnitel,cm10.1,100,0,1367007123300,TCP,com.google.android.apps.maps,-1,60,10.139.202.228,173.194.69.103,41835,443,1,0,0
andrius,omnitel,cm10.1,100,0,1367007123300,TCP,com.google.android.apps.maps,1,60,173.194.69.103,10.139.202.228,443,41835,1,1,0
andrius,omnitel,cm10.1,100,0,1367007123301,TCP,com.google.android.apps.maps,-1,52,10.139.202.228,173.194.69.103,41835,443,0,1,0
andrius,omnitel,cm10.1,100,0,1367007123301,TCP,com.google.android.apps.maps,-1,268,10.139.202.228,173.194.69.103,41835,443,0,1,0
andrius,omnitel,cm10.1,100,0,1367007123301,TCP,com.google.android.apps.maps,1,52,173.194.69.103,10.139.202.228,443,41835,0,1,0
andrius,omnitel,cm10.1,100,0,1367007123301,TCP,com.google.android.apps.maps,1,185,173.194.69.103,10.139.202.228,443,41835,0,1,0
andrius,omnitel,cm10.1,100,0,1367007123302,TCP,com.google.android.apps.maps,-1,52,10.139.202.228,173.194.69.103,41835,443,0,1,0
andrius,omnitel,cm10.1,100,0,1367007123302,TCP,com.google.android.apps.maps,-1,99,10.139.202.228,173.194.69.103,41835,443,0,1,0
andrius,omnitel,cm10.1,100,0,1367007123302,TCP,com.google.android.apps.maps,-1,259,10.139.202.228,173.194.69.103,41835,443,0,1,0
andrius,omnitel,cm10.1,100,0,1367007123302,TCP,com.google.android.apps.maps,-1,389,10.139.202.228,173.194.69.103,41835,443,0,1,0
andrius,omnitel,cm10.1,100,0,1367007123302,TCP,com.google.android.apps.maps,1,52,173.194.69.103,10.139.202.228,443,41835,0,1,0
andrius,omnitel,cm10.1,100,0,1367007123303,TCP,com.google.android.apps.maps,1,571,173.194.69.103,10.139.202.228,443,41835,0,1,0
andrius,omnitel,cm10.1,100,0,1367007123303,TCP,com.google.android.apps.maps,-1,52,10.139.202.228,173.194.69.103,41835,443,0,1,0
